Media ID,URL Code,Link,User,Likes,Comments,Date,Caption
3716888434179695079,DOVClaFCeHn,https://www.instagram.com/p/DOVClaFCeHn/,pavoliareine,1701,25,2025-09-08 12:00:00,Don't miss out on my Birthday Live tomorrow 🦚🦚🦚 #ReineMEPtember2025
3716163250443337735,DOSdsmGCUAH,https://www.instagram.com/p/DOSdsmGCUAH/,pavoliareine,1282,15,2025-09-07 12:00:00,Hot performances and cool guests in 2 days!! 🔥🧊 #ReineMEPtember2025
3715438490558237239,DOP4582iYo3,https://www.instagram.com/p/DOP4582iYo3/,pavoliareine,2009,25,2025-09-06 12:00:00,3 DAYS TO REINE'S BIRTHDAYY #ReineMEPtember2025 👀 We have guests?
3663270107933032271,DLWjMEbp79P,https://www.instagram.com/p/DLWjMEbp79P/,pavoliareine,1717,15,2025-06-26 12:30:48,❤️‍🔥NEW PREMIERE❤️‍🔥 ファイアダンス (Fire Dance)   6/27 - 20:00 WIB / 22:00 JST on Pavolia Reine Official Youtube  #Pavolia_Reine #角巻わため #Anya_Melfissa #TakanashiKiara
3622698745277656090,DJGaVCghywa,https://www.instagram.com/p/DJGaVCghywa/,pavoliareine,1468,12,2025-05-01 13:02:54,🚨KEYBOARD INTEREST CHECK🚨 MERAKyats it's your turn to shine!!! Mkro & Infinikey needs 🫵you🫵 to fill out this survey so they can make the perfect Reine keyboard collection for you!  Survey link: ➡️https://docs.google.com/forms/d/e/1FAIpQLSdoHtcUyXUX0uJlByqTZ6_9F-C__5dyHz-PuqXcpVoqnLaU6g/viewform  Thanks a lot!!! #pavoliareine #hololive
3598890178441485968,DHx04yvpZ6Q,https://www.instagram.com/p/DHx04yvpZ6Q/,pavoliareine,1337,9,2025-03-29 16:39:23,"Today's Schedule:  Yummy Yum Yummy MV Release (7:30 PM WIB / 21:30 JST)  MERAKyats Day 2025 & Merch Drop Stream (8 PM WIB / 22:00 JST)  The MV of the song I performed in 6th fes...! March is coming to an end, but let's keep on partying!  #pavoliareine #hololive #hololiveindonesia #merakyats"
3516260250225487927,DDMRBFQhDA3,https://www.instagram.com/p/DDMRBFQhDA3/,pavoliareine,1822,8,2024-12-05 16:28:28,ANNIVERSARY COUNTDOWN #Pavolive #Pavolia_Reine  HASHTAG IS #REINEvers4ry!!! My anniversary is so soon...!!! Let's have a little countdown where we possibly sing and chat!  11 PM WIB / 01:00 JST* https://youtube.com/live/TBViCTHfx
3514127226189014782,DDEsBf0hmb-,https://www.instagram.com/p/DDEsBf0hmb-/,pavoliareine,1118,7,2024-12-02 17:50:31,【REINE'S SCHEDULE】  WOOO HOLORO WEEK Schedule on Saturday may change depending on hmm  YT Channel: https://youtube.com/channel/UChgTyjG-pdNvxxhdsXfHQ5Q?sub_confirmation=1  Tags General: #Pavolia_Reine Livestream: #Pavolive Fanart: #Reinessance Fan name: #MERAKyats
3484830081615865532,DBcmn7tTya8,https://www.instagram.com/p/DBcmn7tTya8/,pavoliareine,1076,6,2024-10-23 07:42:19,Reine Schedule this week!  【REINE'S SCHEDULE】  YT Channel: https://youtube.com/channel/UChgTyjG-pdNvxxhdsXfHQ5Q?sub_confirmation=1  Tags General: #Pavolia_Reine Livestream: #Pavolive Fanart: #Reinessance Fan name: #MERAKyats
3480707048787127556,DBN9J6KJ60E,https://www.instagram.com/p/DBN9J6KJ60E/,pavoliareine,1184,7,2024-10-17 15:10:36,【REINE'S SCHEDULE】  YT Channel: https://youtube.com/channel/UChgTyjG-pdNvxxhdsXfHQ5Q?sub_confirmation=1  Tags General: #Pavolia_Reine Livestream: #Pavolive Fanart: #Reinessance Fan name: #MERAKyats
3457567690712465884,C_7v37nyMHc,https://www.instagram.com/p/C_7v37nyMHc/,pavoliareine,7573,13,2024-09-15 16:56:49,Thank you for coming out for me and @ayunda_risu!   #pavoliareine  #hololivemeet #MYDCF2024  #LEVELUPPLAY #hololiveid
3454580882869435276,C_xIwKDSbuM,https://www.instagram.com/p/C_xIwKDSbuM/,pavoliareine,7472,29,2024-09-11 14:02:34,"hololive Meet will be happening this coming Saturday & Sunday! Catch Ayunda Risu, Kureiji Ollie, Pavolia Reine and Kobo Kanaeru at the main stage of Level Up Play, happening at this weekend at KLCC Convention Centre!    Get your tickets now 👇  Ticket2u: https://www.ticket2u.com.my/levelupplay2024    #hololiveMeet  #MYDCF #LEVELUPPLAY"
3445063362805506840,C_PUuAwvCMY,https://www.instagram.com/p/C_PUuAwvCMY/,pavoliareine,259,9,2024-08-29 10:52:57,"Pavolia Reine, the Lady of the Peafowl will be making her first Malaysian appearance at LEVEL UP PLAY.    Don't miss her special stage session at LEVEL UP PLAY, this 13-15 September at KLCC!    Get your ticket now 👇  https://www.ticket2u.com.my/levelupplay2024    #hololiveMeet #MYDCF2024 #LEVELUPPLAY"
3389537077280008976,C8KDgNkSmsQ,https://www.instagram.com/p/C8KDgNkSmsQ/,pavoliareine,-1,6,2024-06-13 20:33:44,"Who wants to meet Moona Hoshinova and Pavolia Reine from hololive Indonesia?  Join a special INACON NIGHT session featuring ✨Moona Hoshinova and Pavolia Reine✨  ‼️ Karaoke Party with PavoNova‼️ June 16, 2024 | 19.45 - 20.30 WIB  Secure your ticket now, www.indonesiaanimecon.com (simply click link in bio!)  #indoanimecon #INACON2024 #BraceforAwesomeness #hololiveMeet"
3388926510668192528,C8H4rTGSBsQ,https://www.instagram.com/p/C8H4rTGSBsQ/,pavoliareine,885,0,2024-06-12 23:59:03,【REINE'S SCHEDULE】  WOOOWWW INACON THIS WEEKEND!!!  YT Channel: https://youtube.com/channel/UChgTyjG-pdNvxxhdsXfHQ5Q?sub_confirmation=1  Tags General: #Pavolia_Reine Livestream: #Pavolive Fanart: #Reinessance Fan name: #MERAKyats
3384416458271964344,C733NZfSTy4,https://www.instagram.com/p/C733NZfSTy4/,pavoliareine,-1,16,2024-06-06 18:38:23,"We presented you a special INACON NIGHT session featuring ✨Moona Hoshinova and Pavolia Reine from hololive Indonesia✨  ‼️ Karaoke Party with PavoNova‼️ June 16, 2024 | 19.45 - 20.30 WIB  Secure your ticket now, www.indonesiaanimecon.com (simply click link in bio!)  #indoanimecon #INACON2024 #BraceforAwesomeness #hololiveMeet"
3379888618241121256,C7nxsp2pdvo,https://www.instagram.com/p/C7nxsp2pdvo/,pavoliareine,3505,66,2024-05-31 12:42:22,Today is Reine's 3.0 showcase!!! at 8 PM WIB!!! Don't miss it :D
3377886446003558108,C7gqdNpphbc,https://www.instagram.com/p/C7gqdNpphbc/,pavoliareine,811,4,2024-05-28 18:24:25,【REINE'S SCHEDULE】  A secret something on Friday!?!? Also Karaoke on Wednesday! I wanna sneak in some Story of Seasons if I'm not tired~  YT Channel: https://youtube.com/channel/UChgTyjG-pdNvxxhdsXfHQ5Q?sub_confirmation=1  Tags General: #Pavolia_Reine  Livestream: #Pavolive Fanart: #Reinessance Fan name: #MERAKyats
3374439913679207072,C7UazkSv7qg,https://www.instagram.com/p/C7UazkSv7qg/,pavoliareine,882,1,2024-05-24 00:16:46,【REINE'S SCHEDULE】  YT Channel: https://youtube.com/channel/UChgTyjG-pdNvxxhdsXfHQ5Q?sub_confirmation=1  Tags General: #Pavolia_Reine Livestream: #Pavolive Fanart: #Reinessance Fan name: #MERAKyats
3362730046558508041,C6q0SkspxQJ,https://www.instagram.com/p/C6q0SkspxQJ/,pavoliareine,774,2,2024-05-07 20:31:21,"【REINE'S SCHEDULE】  Another BIG schedule, AJ finale, Hangout stories + drawings + new cover talk, ID class with Miko-senpai, and Comic Frontier appearance and M&G!!!  【REINE'S SCHEDULE】  General: #Pavolia_Reine Livestream: #Pavolive Fanart: #Reinessance Fan name: #MERAKyats"
3358397656507765334,C6bbOACplJW,https://www.instagram.com/p/C6bbOACplJW/,pavoliareine,863,2,2024-05-01 21:03:40,menjadi peternak di channel reine skrg juga
3354651422086885245,C6OHbHWv299,https://www.instagram.com/p/C6OHbHWv299/,pavoliareine,2589,13,2024-04-26 17:00:34,"Ikuti Meet & Greet #hololiveMeet bareng Ayunda Risu dan Pavolia Reine dari hololive ID di #Comifuro18  Dapatkan tiket Meet and Greet seharga Rp450.000 (sudah termasuk 2-day pass) melalui undian via form berikut ini: https://bit.ly/CF18hololivemeet  Tiket Meet & Greet hanya tersedia dalam jumlah terbatas ya~  —-  Yes, in #Comifuro18 you can have a #hololiveMeet Meet & Greet session with Ayunda Risu and Pavolia Reine from hololive ID!  Get the special Meet & Greet ticket at IDR450,000 (2-day pass included) available through raffle via: https://bit.ly/CF18hololivemeet  Meet & Greet tickets are available for limited stock."
3354628756932030550,C6OCRSyPnBW,https://www.instagram.com/p/C6OCRSyPnBW/,pavoliareine,1458,16,2024-04-26 16:15:32,"Kepada pengunjung #CF18, harap ikuti aturan yang berlaku ya! Kalau nggak, siap-siap kena omelan dari tante Reine!  Pavolia Reine akan hadir dalam sesi #hololiveMeet menyambut para Merakyats Main Stage #CF18 Day 2!   Dapatkan tiket #Comifuro di sini: https://www.ticket2u.id/event/35403   —  To all #CF18 attendees, please follow the event rules! Or else, get ready to meet auntie Reine’s wrath!  Pavolia Reine will come to greet all Merakyats for #hololiveMeet session in #CF18 Main Stage on Day 2!  Get your #Comifuro ticket here: https://www.ticket2u.id/event/35403"
3352300002367479306,C6FwxdFp54K,https://www.instagram.com/p/C6FwxdFp54K/,pavoliareine,1048,10,2024-04-23 11:08:43,rame minggu ini guys
3345353864936589016,C5tFZ2fhobY,https://www.instagram.com/p/C5tFZ2fhobY/,pavoliareine,8214,173,2024-04-13 21:08:21,Pesan Dari Tante Reine #shorts #holoid #pavolia_reine  Mulai stream lagi minggu depan eak
3333772890274692465,C5D8MfWpn1x,https://www.instagram.com/p/C5D8MfWpn1x/,pavoliareine,720,6,2024-03-28 21:38:39,【REINE'S SCHEDULE】   YT Channel: https://youtube.com/channel/UChgTyjG-pdNvxxhdsXfHQ5Q?sub_confirmation=1  Tags General: #Pavolia_Reine Livestream: #Pavolive Fanart: #Reinessance Fan name: #MERAKyats
3329154566037403391,C4ziHBvB3b_,https://www.instagram.com/p/C4ziHBvB3b_/,pavoliareine,1977,8,2024-03-22 12:43:51,"FULL on Reine Ch. ➡️https://youtu.be/QD3vEctbWGg  📸NEW COVER📸  ""Beyond the Way"" Vocals by Pavolia Reine × Amane Kanata -original by Giga-  ""So burn my burn my heart!!!"""
3322072527941349327,C4aX1zyBy_P,https://www.instagram.com/p/C4aX1zyBy_P/,pavoliareine,3988,32,2024-03-12 18:13:03,Was this an Illusion? Better check again just to make sure! I can't believe 5th FES is so soon 👀 Performance that packs a punch--please look forward to Reine on stage!🦚🦚  ⬇️Get your tickets here: https://hololivesuperexpo2024.hololivepro.com/tickets #hololivefesEXPO24
3319203956361924559,C4QLmmUBg_P,https://www.instagram.com/p/C4QLmmUBg_P/,pavoliareine,811,1,2024-03-08 19:12:47,"tonight at 9 PM WIB! https://www.youtube.com/live/Qpc4rmMASFc?si=4uXgq0LcMsQYEek3  Let's do mini karaoke to celebrate and see what's new!!! Hope some of you guys are enjoying your new 3 year badge 😎This stream is public, members only comes after!"
3318501681815470523,C4Nr7KLJcG7,https://www.instagram.com/p/C4Nr7KLJcG7/,pavoliareine,1231,8,2024-03-07 19:57:29,【REINE'S SCHEDULE】  YT Channel: https://youtube.com/channel/UChgTyjG-pdNvxxhdsXfHQ5Q?sub_confirmation=1  Tags General: #Pavolia_Reine Livestream: #Pavolive Fanart: #Reinessance Fan name: #MERAKyats
3311313878639821065,C30Jm20JcEJ,https://www.instagram.com/p/C30Jm20JcEJ/,pavoliareine,919,4,2024-02-26 21:56:36,【REINE'S SCHEDULE】  YT Channel: https://youtube.com/channel/UChgTyjG-pdNvxxhdsXfHQ5Q?sub_confirmation=1  Tags General: #Pavolia_Reine Livestream: #Pavolive Fanart: #Reinessance Fan name: #MERAKyats
3295829020723410521,C29IwhEpHZZ,https://www.instagram.com/p/C29IwhEpHZZ/,pavoliareine,3561,43,2024-02-05 13:10:57,"REINE INDONESIAN CLASSROOM (EN) #Pavolive #Pavolia_Reine  Super delighted to announce the revival of Reine Classroom in 2024!!! Our very special guests (yes, plural) are Fuwawa and Mococo! Guk guk~ Get your notes ready!  Feb 6, 2024 11 AM WIB / 13:00 JST  on Reine Youtube Channel"
3286582339108619354,C2cSTlvpERa,https://www.instagram.com/p/C2cSTlvpERa/,pavoliareine,1003,3,2024-01-23 18:59:27,【REINE'S SCHEDULE】  YT Channel: https://youtube.com/channel/UChgTyjG-pdNvxxhdsXfHQ5Q?sub_confirmation=1  Tags General: #Pavolia_Reine Livestream: #Pavolive Fanart: #Reinessance Fan name: #MERAKyats Meme: #POGVOLIA  Three new games this week...! == Membership day TBA  Monday - Offline Tuesday - No Case Should Remain Unsolved - 8 PM WIB Wednesday - Palworld - 9 PM WIB Thursday - Lethal Company - 8 PM WIB Friday - Killer Frequency - 9 PM WIB Saturday - New YABE - 11 AM WIB | Ace Attorney 3 - 8 PM WIB Sunday - Offline
3282255335055981052,C2M6dZMJHn8,https://www.instagram.com/p/C2M6dZMJHn8/,pavoliareine,1626,9,2024-01-17 19:42:28,【REINE'S SCHEDULE】  YT Channel: https://youtube.com/channel/UChgTyjG-pdNvxxhdsXfHQ5Q?sub_confirmation=1  Tags General: #Pavolia_Reine Livestream: #Pavolive Fanart: #Reinessance Fan name: #MERAKyats Meme: #POGVOLIA
